,sentence,pos_tag
1136,Menurut Luthfi ekonomi kreatif harus didorong dari desa dengan memberikan ruang dan peluang kepada generasi muda untuk berkarya dan berinovasi.,"[('Menurut', np.str_('IN')), ('Luthfi', np.str_('NNP')), ('ekonomi', np.str_('NN')), ('kreatif', np.str_('JJ')), ('harus', np.str_('ADV')), ('didorong', np.str_('VB')), ('dari', np.str_('IN')), ('desa', np.str_('NN')), ('dengan', np.str_('SC')), ('memberikan', np.str_('VB')), ('ruang', np.str_('NN')), ('dan', np.str_('CC')), ('peluang', np.str_('NN')), ('kepada', np.str_('IN')), ('generasi', np.str_('NN')), ('muda', np.str_('JJ')), ('untuk', np.str_('SC')), ('berkarya', np.str_('VB')), ('dan', np.str_('CC')), ('berinovasi', np.str_('VB')), ('.', 'SYM')]"
1137,Anak muda saja jamin saya berikan Kartu Zilenial.,"[('Anak', np.str_('NN')), ('muda', np.str_('JJ')), ('saja', np.str_('ADV')), ('jamin', np.str_('NN')), ('saya', np.str_('PR')), ('berikan', np.str_('VB')), ('Kartu', np.str_('NNP')), ('Zilenial', np.str_('NNP')), ('.', 'SYM')]"
1138,Kartu ini dimanfaatkan untuk memberi kesempatan anak muda kita untuk kreatif dengan kartu ini rekan-rekan zilenial bisa melakukan kursus ujar Luthfi.,"[('Kartu', np.str_('NN')), ('ini', np.str_('DT')), ('dimanfaatkan', np.str_('VB')), ('untuk', np.str_('SC')), ('memberi', np.str_('VB')), ('kesempatan', np.str_('NN')), ('anak', np.str_('NN')), ('muda', np.str_('JJ')), ('kita', np.str_('PR')), ('untuk', np.str_('SC')), ('kreatif', np.str_('JJ')), ('dengan', np.str_('IN')), ('kartu', np.str_('NN')), ('ini', np.str_('DT')), ('rekan-rekan', np.str_('NN')), ('zilenial', np.str_('NN')), ('bisa', np.str_('ADV')), ('melakukan', np.str_('VB')), ('kursus', np.str_('NN')), ('ujar', np.str_('VB')), ('Luthfi', np.str_('NNP')), ('.', 'SYM')]"
1139,Dia menyoroti pentingnya perhatian kepada generasi Z mengingat jumlah penduduk muda di Jawa Tengah mencapai 527 persen dari total populasi.,"[('Dia', np.str_('PR')), ('menyoroti', np.str_('VB')), ('penting', np.str_('JJ')), ('nya', np.str_('DT')), ('perhatian', np.str_('NN')), ('kepada', np.str_('IN')), ('generasi', np.str_('NN')), ('Z', np.str_('NNP')), ('mengingat', np.str_('VB')), ('jumlah', np.str_('NN')), ('penduduk', np.str_('NN')), ('muda', np.str_('JJ')), ('di', np.str_('IN')), ('Jawa', np.str_('NNP')), ('Tengah', np.str_('NNP')), ('mencapai', np.str_('VB')), ('527', np.str_('NUM')), ('persen', np.str_('NUM')), ('dari', np.str_('IN')), ('total', np.str_('NN')), ('populasi', np.str_('NN')), ('.', 'SYM')]"
1140,Selain kursus keterampilan Luthfi juga akan memberi fasilitas akses pada kegiatan kreatif dan pembinaan dari dinas terkait termasuk fasilitas berupa kopi dan internet gratis di tingkat kecamatan.,"[('Selain', np.str_('CC')), ('kursus', np.str_('NN')), ('keterampilan', np.str_('NN')), ('Luthfi', np.str_('NNP')), ('juga', np.str_('ADV')), ('akan', np.str_('ADV')), ('memberi', np.str_('VB')), ('fasilitas', np.str_('NN')), ('akses', np.str_('NN')), ('pada', np.str_('IN')), ('kegiatan', np.str_('NN')), ('kreatif', np.str_('JJ')), ('dan', np.str_('CC')), ('pembinaan', np.str_('NN')), ('dari', np.str_('IN')), ('dinas', np.str_('NN')), ('terkait', np.str_('VB')), ('termasuk', np.str_('VB')), ('fasilitas', np.str_('NN')), ('berupa', np.str_('VB')), ('kopi', np.str_('NN')), ('dan', np.str_('CC')), ('internet', np.str_('NN')), ('gratis', np.str_('JJ')), ('di', np.str_('IN')), ('tingkat', np.str_('NN')), ('kecamatan', np.str_('NN')), ('.', 'SYM')]"
1141,Kemudian melakukan kegiatan yang didampingi kepala dinas sehingga bonusnya bisa ngopi gratis dan internet gratis.,"[('Kemudian', np.str_('CC')), ('melakukan', np.str_('VB')), ('kegiatan', np.str_('NN')), ('yang', np.str_('PR')), ('didampingi', np.str_('VB')), ('kepala', np.str_('NN')), ('dinas', np.str_('NN')), ('sehingga', np.str_('SC')), ('bonus', np.str_('NN')), ('nya', np.str_('PR')), ('bisa', np.str_('ADV')), ('ngopi', np.str_('VB')), ('gratis', np.str_('JJ')), ('dan', np.str_('CC')), ('internet', np.str_('NN')), ('gratis', np.str_('JJ')), ('.', 'SYM')]"
1142,Di seluruh kecamatan akan kita tempatkan rumah kreatif ungkap dia.,"[('Di', np.str_('IN')), ('seluruh', np.str_('DT')), ('kecamatan', np.str_('NN')), ('akan', np.str_('ADV')), ('kita', np.str_('PR')), ('tempatkan', np.str_('NN')), ('rumah', np.str_('NN')), ('kreatif', np.str_('JJ')), ('ungkap', np.str_('VB')), ('dia', np.str_('PR')), ('.', 'SYM')]"
1143,Luthfi berharap inisiatif ini dapat mendorong ekonomi kreatif yang dihasilkan oleh generasi muda dan menciptakan lapangan kerja baru di Jawa Tengah.,"[('Luthfi', np.str_('NNP')), ('berharap', np.str_('VB')), ('inisiatif', np.str_('NN')), ('ini', np.str_('DT')), ('dapat', np.str_('ADV')), ('mendorong', np.str_('VB')), ('ekonomi', np.str_('NN')), ('kreatif', np.str_('JJ')), ('yang', np.str_('PR')), ('dihasilkan', np.str_('VB')), ('oleh', np.str_('IN')), ('generasi', np.str_('NN')), ('muda', np.str_('JJ')), ('dan', np.str_('CC')), ('menciptakan', np.str_('VB')), ('lapangan', np.str_('NN')), ('kerja', np.str_('NN')), ('baru', np.str_('JJ')), ('di', np.str_('IN')), ('Jawa', np.str_('NNP')), ('Tengah', np.str_('NNP')), ('.', 'SYM')]"
1144,Dengan demikian apabila anak-anak muda di desa kita sudah kreatif maka secara tidak langsung mereka bisa menghidupkan dan menciptakan lapangan kerja bagi orang lain imbuh dia.,"[('Dengan', np.str_('IN')), ('demikian', np.str_('PR')), ('apabila', np.str_('SC')), ('anak-anak', np.str_('NN')), ('muda', np.str_('JJ')), ('di', np.str_('IN')), ('desa', np.str_('NN')), ('kita', np.str_('PR')), ('sudah', np.str_('ADV')), ('kreatif', np.str_('JJ')), ('maka', np.str_('SC')), ('secara', np.str_('IN')), ('tidak', np.str_('NEG')), ('langsung', np.str_('JJ')), ('mereka', np.str_('PR')), ('bisa', np.str_('ADV')), ('menghidupkan', np.str_('VB')), ('dan', np.str_('CC')), ('menciptakan', np.str_('VB')), ('lapangan', np.str_('NN')), ('kerja', np.str_('NN')), ('bagi', np.str_('IN')), ('orang', np.str_('NN')), ('lain', np.str_('JJ')), ('imbuh', np.str_('NN')), ('dia', np.str_('PR')), ('.', 'SYM')]"
1145,Debat kedua Pilkada Jateng kali ini mengangkat tema membangun infrastruktur dan ketahanan pangan Jawa Tengah dalam menghadapi perubahan iklim serta meningkatkan kualitas hidup masyarakat.,"[('Debat', np.str_('NN')), ('kedua', np.str_('JJ')), ('Pilkada', np.str_('NNP')), ('Jateng', np.str_('NNP')), ('kali', np.str_('NN')), ('ini', np.str_('DT')), ('mengangkat', np.str_('VB')), ('tema', np.str_('NN')), ('membangun', np.str_('VB')), ('infrastruktur', np.str_('NN')), ('dan', np.str_('CC')), ('ketahanan', np.str_('NN')), ('pangan', np.str_('NN')), ('Jawa', np.str_('NNP')), ('Tengah', np.str_('NNP')), ('dalam', np.str_('IN')), ('menghadapi', np.str_('VB')), ('perubahan', np.str_('NN')), ('iklim', np.str_('NN')), ('serta', np.str_('CC')), ('meningkatkan', np.str_('VB')), ('kualitas', np.str_('NN')), ('hidup', np.str_('VB')), ('masyarakat', np.str_('NN')), ('.', 'SYM')]"
1146,Survei Litbang Kompas: Responden Kelas Ekonomi Bawah Cenderung Pilih RK-Suswono pada Pilkada Jakarta,"[('Survei', np.str_('NN')), ('Litbang', np.str_('NNP')), ('Kompas', np.str_('NNP')), (':', 'SYM'), ('Responden', np.str_('NNP')), ('Kelas', np.str_('NNP')), ('Ekonomi', np.str_('NNP')), ('Bawah', np.str_('NNP')), ('Cenderung', np.str_('NNP')), ('Pilih', np.str_('VB')), ('RK-Suswono', np.str_('NNP')), ('pada', np.str_('IN')), ('Pilkada', np.str_('NNP')), ('Jakarta', np.str_('NNP'))]"
1147,Survei Litbang Kompas menunjukkan 486 persen responden kelas ekonomi bawah memilih calon gubernur cagub dan wakil gubernur cawagub Jakarta nomor urut 1 Ridwan Kamil RK-Suswono pada Pilkada Jakarta 2024.,"[('Survei', np.str_('NN')), ('Litbang', np.str_('NNP')), ('Kompas', np.str_('NNP')), ('menunjukkan', np.str_('VB')), ('486', np.str_('NUM')), ('persen', np.str_('NUM')), ('responden', np.str_('NN')), ('kelas', np.str_('NN')), ('ekonomi', np.str_('NN')), ('bawah', np.str_('NN')), ('memilih', np.str_('VB')), ('calon', np.str_('NN')), ('gubernur', np.str_('NN')), ('cagub', np.str_('NN')), ('dan', np.str_('CC')), ('wakil', np.str_('NN')), ('gubernur', np.str_('NN')), ('cawagub', np.str_('NN')), ('Jakarta', np.str_('NNP')), ('nomor', np.str_('NN')), ('urut', np.str_('NN')), ('1', np.str_('NUM')), ('Ridwan', np.str_('NNP')), ('Kamil', np.str_('NNP')), ('RK-Suswono', np.str_('NNP')), ('pada', np.str_('IN')), ('Pilkada', np.str_('NNP')), ('Jakarta', np.str_('NNP')), ('2024', np.str_('NUM')), ('.', 'SYM')]"
1148,Survei itu dirilis pada Selasa 5/11/2024.,"[('Survei', np.str_('NN')), ('itu', np.str_('DT')), ('dirilis', np.str_('VB')), ('pada', np.str_('IN')), ('Selasa', np.str_('NNP')), ('5/11/2024', np.str_('NUM')), ('.', 'SYM')]"
1149,Sementara responden kelas ekonomi bawah yang memilih paslon nomor urut 2 Dharma Poengrekun-Kun Wardana ada 14 persen.,"[('Sementara', np.str_('SC')), ('responden', np.str_('NN')), ('kelas', np.str_('NN')), ('ekonomi', np.str_('NN')), ('bawah', np.str_('NN')), ('yang', np.str_('PR')), ('memilih', np.str_('VB')), ('paslon', np.str_('NN')), ('nomor', np.str_('NN')), ('urut', np.str_('NN')), ('2', np.str_('NUM')), ('Dharma', np.str_('NNP')), ('Poengrekun-Kun', np.str_('NNP')), ('Wardana', np.str_('NNP')), ('ada', np.str_('VB')), ('14', np.str_('NUM')), ('persen', np.str_('NUM')), ('.', 'SYM')]"
1150,Sementara 343 persen responden kelas bawah memilih paslon nomor urut 3 Pramono Anung-Rano Karno.,"[('Sementara', np.str_('IN')), ('343', np.str_('NUM')), ('persen', np.str_('NUM')), ('responden', np.str_('NN')), ('kelas', np.str_('NN')), ('bawah', np.str_('NN')), ('memilih', np.str_('VB')), ('paslon', np.str_('NN')), ('nomor', np.str_('NN')), ('urut', np.str_('NN')), ('3', np.str_('NUM')), ('Pramono', np.str_('NNP')), ('Anung-Rano', np.str_('NNP')), ('Karno', np.str_('NNP')), ('.', 'SYM')]"
1151,Sisanya 157 persen responden tak memilih.,"[('Sisa', np.str_('NN')), ('nya', np.str_('DT')), ('157', np.str_('NUM')), ('persen', np.str_('NUM')), ('responden', np.str_('NN')), ('tak', np.str_('NEG')), ('memilih', np.str_('VB')), ('.', 'SYM')]"
1152,Untuk responden kelas menengah bawah 416 persen memilih Pramono-Rano.,"[('Untuk', np.str_('SC')), ('responden', np.str_('NN')), ('kelas', np.str_('NN')), ('menengah', np.str_('JJ')), ('bawah', np.str_('NN')), ('416', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('Pramono-Rano', np.str_('NNP')), ('.', 'SYM')]"
1153,Angka ini lebih tinggi dibandingkan RK-Suswono yang mendapat 316 persen sedangkan yang memilih Dharma-Kun 33 persen dan yang tidak memilih ada 235 persen.,"[('Angka', np.str_('NN')), ('ini', np.str_('DT')), ('lebih', np.str_('ADV')), ('tinggi', np.str_('JJ')), ('dibandingkan', np.str_('VB')), ('RK-Suswono', np.str_('NNP')), ('yang', np.str_('PR')), ('mendapat', np.str_('VB')), ('316', np.str_('NUM')), ('persen', np.str_('NUM')), ('sedangkan', np.str_('VB')), ('yang', np.str_('PR')), ('memilih', np.str_('VB')), ('Dharma-Kun', np.str_('NNP')), ('33', np.str_('NUM')), ('persen', np.str_('NUM')), ('dan', np.str_('CC')), ('yang', np.str_('PR')), ('tidak', np.str_('NEG')), ('memilih', np.str_('VB')), ('ada', np.str_('VB')), ('235', np.str_('NUM')), ('persen', np.str_('NUM')), ('.', 'SYM')]"
1154,Kemudian 379 persen responden menengah atas cenderung memilih Pramono-Rano 353 persen memilih RK-Suswono 29 persen memilih Dharma-Kun dan 239 persen tidak memilih.,"[('Kemudian', np.str_('CC')), ('379', np.str_('NUM')), ('persen', np.str_('NUM')), ('responden', np.str_('NN')), ('menengah', np.str_('JJ')), ('atas', np.str_('NN')), ('cenderung', np.str_('JJ')), ('memilih', np.str_('VB')), ('Pramono-Rano', np.str_('NNP')), ('353', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('RK-Suswono', np.str_('NNP')), ('29', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('Dharma-Kun', np.str_('NNP')), ('dan', np.str_('CC')), ('239', np.str_('NUM')), ('persen', np.str_('NUM')), ('tidak', np.str_('NEG')), ('memilih', np.str_('VB')), ('.', 'SYM')]"
1155,Untuk responden kelas atas 336 persen memilih Pramono-Rano 302 persen memilih RK-Suswono 6 persen memilih Dharma-Kun dan 302 persen tidak memilih.,"[('Untuk', np.str_('SC')), ('responden', np.str_('NN')), ('kelas', np.str_('NN')), ('atas', np.str_('NN')), ('336', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('Pramono-Rano', np.str_('NNP')), ('302', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('RK-Suswono', np.str_('NNP')), ('6', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('Dharma-Kun', np.str_('NNP')), ('dan', np.str_('CC')), ('302', np.str_('NUM')), ('persen', np.str_('NUM')), ('tidak', np.str_('NEG')), ('memilih', np.str_('VB')), ('.', 'SYM')]"
1156,Jika dilihat dari segi pendidikan RK-Suswono paling banyak dipilih oleh responden yang berpendidikan tinggi yakni 335 persen.,"[('Jika', np.str_('SC')), ('dilihat', np.str_('VB')), ('dari', np.str_('IN')), ('segi', np.str_('NN')), ('pendidikan', np.str_('NN')), ('RK-Suswono', np.str_('NNP')), ('paling', np.str_('ADV')), ('banyak', np.str_('JJ')), ('dipilih', np.str_('VB')), ('oleh', np.str_('IN')), ('responden', np.str_('NN')), ('yang', np.str_('PR')), ('berpendidikan', np.str_('VB')), ('tinggi', np.str_('JJ')), ('yakni', np.str_('SC')), ('335', np.str_('NUM')), ('persen', np.str_('NUM')), ('.', 'SYM')]"
1157,Pramono-Rano memperoleh 306 persen Dharma-Kun 41 persen dan 318 persen tidak menjawab.,"[('Pramono-Rano', np.str_('NNP')), ('memperoleh', np.str_('VB')), ('306', np.str_('NUM')), ('persen', np.str_('NUM')), ('Dharma-Kun', np.str_('NNP')), ('41', np.str_('NUM')), ('persen', np.str_('NUM')), ('dan', np.str_('CC')), ('318', np.str_('NUM')), ('persen', np.str_('NUM')), ('tidak', np.str_('NEG')), ('menjawab', np.str_('VB')), ('.', 'SYM')]"
1158,Adapun untuk yang pendidikannya sampai sekolah dasar SD 436 persen responden memilih Pramono-Rano 362 persen memilih RK-Suswono 12 persen memilih Dharma-Kun dan 19 persen tidak menjawab.,"[('Adapun', np.str_('IN')), ('untuk', np.str_('SC')), ('yang', np.str_('PR')), ('pendidikan', np.str_('NN')), ('nya', np.str_('PR')), ('sampai', np.str_('IN')), ('sekolah', np.str_('NN')), ('dasar', np.str_('NN')), ('SD', np.str_('NNP')), ('436', np.str_('NUM')), ('persen', np.str_('NUM')), ('responden', np.str_('NN')), ('memilih', np.str_('VB')), ('Pramono-Rano', np.str_('NNP')), ('362', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('RK-Suswono', np.str_('NNP')), ('12', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('Dharma-Kun', np.str_('NNP')), ('dan', np.str_('CC')), ('19', np.str_('NUM')), ('persen', np.str_('NUM')), ('tidak', np.str_('NEG')), ('menjawab', np.str_('VB')), ('.', 'SYM')]"
1159,Kemudian sekitar 381 persen responden yang pendidikannya menengah memilih Pramono-Rano 34 persen dukung RK-Suswono 43 persen memilih Dharma-Kun dan 236 persen sisanya tidak memilih.,"[('Kemudian', np.str_('CC')), ('sekitar', np.str_('ADV')), ('381', np.str_('NUM')), ('persen', np.str_('NUM')), ('responden', np.str_('NN')), ('yang', np.str_('PR')), ('pendidikan', np.str_('NN')), ('nya', np.str_('PR')), ('menengah', np.str_('JJ')), ('memilih', np.str_('VB')), ('Pramono-Rano', np.str_('NNP')), ('34', np.str_('NUM')), ('persen', np.str_('NUM')), ('dukung', np.str_('VB')), ('RK-Suswono', np.str_('NNP')), ('43', np.str_('NUM')), ('persen', np.str_('NUM')), ('memilih', np.str_('VB')), ('Dharma-Kun', np.str_('NNP')), ('dan', np.str_('CC')), ('236', np.str_('NUM')), ('persen', np.str_('NUM')), ('sisa', np.str_('NN')), ('nya', np.str_('DT')), ('tidak', np.str_('NEG')), ('memilih', np.str_('VB')), ('.', 'SYM')]"
1160,Untuk diketahui survei yang diselenggarakan Litbang Kompas periode 20-25 Oktober 2024 ini melibatkan 800 responden yang dipilih secara acak menggunakan metode pencuplikan sistematis bertingkat di Provinsi Jakarta.,"[('Untuk', np.str_('SC')), ('diketahui', np.str_('VB')), ('survei', np.str_('NN')), ('yang', np.str_('PR')), ('diselenggarakan', np.str_('VB')), ('Litbang', np.str_('NNP')), ('Kompas', np.str_('NNP')), ('periode', np.str_('NN')), ('20-25', np.str_('NUM')), ('Oktober', np.str_('NNP')), ('2024', np.str_('NUM')), ('ini', np.str_('DT')), ('melibatkan', np.str_('VB')), ('800', np.str_('NUM')), ('responden', np.str_('NN')), ('yang', np.str_('PR')), ('dipilih', np.str_('VB')), ('secara', np.str_('IN')), ('acak', np.str_('NN')), ('menggunakan', np.str_('VB')), ('metode', np.str_('NN')), ('pencuplikan', np.str_('NN')), ('sistematis', np.str_('NN')), ('bertingkat', np.str_('VB')), ('di', np.str_('IN')), ('Provinsi', np.str_('NNP')), ('Jakarta', np.str_('NNP')), ('.', 'SYM')]"
1161,Sementara margin of error-nya adalah 346 persen dalam kondisi penarikan sample sederhana dengan tingkat kepercayaan 95 persen.,"[('Sementara', np.str_('SC')), ('margin', np.str_('NN')), ('of', np.str_('NNP')), ('error-nya', np.str_('NN')), ('adalah', np.str_('ADV')), ('346', np.str_('NUM')), ('persen', np.str_('NUM')), ('dalam', np.str_('IN')), ('kondisi', np.str_('NN')), ('penarikan', np.str_('NN')), ('sample', np.str_('FW')), ('sederhana', np.str_('JJ')), ('dengan', np.str_('IN')), ('tingkat', np.str_('NN')), ('kepercayaan', np.str_('NN')), ('95', np.str_('NUM')), ('persen', np.str_('NUM')), ('.', 'SYM')]"
1162,Pengumpulan data dari survei ini adalah wawancara tatap muka dan dibiayai sepenuhnya oleh Harian Kompas PT Kompas Media Nusantara.,"[('Pengumpulan', np.str_('NN')), ('data', np.str_('NN')), ('dari', np.str_('IN')), ('survei', np.str_('NN')), ('ini', np.str_('DT')), ('adalah', np.str_('ADV')), ('wawancara', np.str_('NN')), ('tatap', np.str_('VB')), ('muka', np.str_('NN')), ('dan', np.str_('CC')), ('dibiayai', np.str_('VB')), ('sepenuhnya', np.str_('ADV')), ('oleh', np.str_('IN')), ('Harian', np.str_('NNP')), ('Kompas', np.str_('NNP')), ('PT', np.str_('NNP')), ('Kompas', np.str_('NNP')), ('Media', np.str_('NNP')), ('Nusantara', np.str_('NNP')), ('.', 'SYM')]"
1163,Toyota Masih Tunggu Keputusan PPN 12 Persen Berharap Kebijakan Lain,"[('Toyota', np.str_('NNP')), ('Masih', np.str_('ADV')), ('Tunggu', np.str_('NNP')), ('Keputusan', np.str_('NNP')), ('PPN', np.str_('NNP')), ('12', np.str_('NUM')), ('Persen', np.str_('NNP')), ('Berharap', np.str_('NNP')), ('Kebijakan', np.str_('NNP')), ('Lain', np.str_('NNP'))]"
1164,Pemerintah berencana untuk menaikkan pajak pertambahan nilai PPN menjadi 12 persen pada 1 Januari 2025.,"[('Pemerintah', np.str_('NN')), ('berencana', np.str_('VB')), ('untuk', np.str_('SC')), ('menaikkan', np.str_('VB')), ('pajak', np.str_('NN')), ('pertambahan', np.str_('NN')), ('nilai', np.str_('NN')), ('PPN', np.str_('NNP')), ('menjadi', np.str_('VB')), ('12', np.str_('NUM')), ('persen', np.str_('NUM')), ('pada', np.str_('IN')), ('1', np.str_('NUM')), ('Januari', np.str_('NNP')), ('2025', np.str_('NUM')), ('.', 'SYM')]"
1165,Menanggapi hal tersebut PT Toyota Astra Motor TAM berharap pemerintah juga memberikan kebijakan lain agar pertumbuhan ekonomi lebih baik.,"[('Menanggapi', np.str_('VB')), ('hal', np.str_('NN')), ('tersebut', np.str_('DT')), ('PT', np.str_('NNP')), ('Toyota', np.str_('NNP')), ('Astra', np.str_('NNP')), ('Motor', np.str_('NNP')), ('TAM', np.str_('NNP')), ('berharap', np.str_('VB')), ('pemerintah', np.str_('NN')), ('juga', np.str_('ADV')), ('memberikan', np.str_('VB')), ('kebijakan', np.str_('NN')), ('lain', np.str_('JJ')), ('agar', np.str_('SC')), ('pertumbuhan', np.str_('NN')), ('ekonomi', np.str_('NN')), ('lebih', np.str_('ADV')), ('baik', np.str_('JJ')), ('.', 'SYM')]"
1166,Henry Tanoto Wakil Presiden Direktur TAM mengatakan Toyota selalu menghormati keputusan pemerintah.,"[('Henry', np.str_('NNP')), ('Tanoto', np.str_('NNP')), ('Wakil', np.str_('NNP')), ('Presiden', np.str_('NNP')), ('Direktur', np.str_('NNP')), ('TAM', np.str_('NNP')), ('mengatakan', np.str_('VB')), ('Toyota', np.str_('NNP')), ('selalu', np.str_('ADV')), ('menghormati', np.str_('VB')), ('keputusan', np.str_('NN')), ('pemerintah', np.str_('NN')), ('.', 'SYM')]"
1167,Selain itu sampai sekarang juga kenaikan PPN 12 persen juga belum resmi.,"[('Selain', np.str_('CC')), ('itu', np.str_('PR')), ('sampai', np.str_('IN')), ('sekarang', np.str_('ADV')), ('juga', np.str_('ADV')), ('kenaikan', np.str_('NN')), ('PPN', np.str_('NNP')), ('12', np.str_('NUM')), ('persen', np.str_('NUM')), ('juga', np.str_('ADV')), ('belum', np.str_('NEG')), ('resmi', np.str_('JJ')), ('.', 'SYM')]"
1168,Jadi intinya sih kita menghomati dan ikut ke pemerintah.,"[('Jadi', np.str_('JJ')), ('inti', np.str_('NN')), ('nya', np.str_('DT')), ('sih', np.str_('RP')), ('kita', np.str_('PR')), ('menghomati', np.str_('VB')), ('dan', np.str_('CC')), ('ikut', np.str_('VB')), ('ke', np.str_('IN')), ('pemerintah', np.str_('NN')), ('.', 'SYM')]"
1169,Namun kalau kita lihat mungkin ada dampak apa tidak ke pasar ya mungkin ada dampak juga.,"[('Namun', np.str_('CC')), ('kalau', np.str_('SC')), ('kita', np.str_('PR')), ('lihat', np.str_('VB')), ('mungkin', np.str_('ADV')), ('ada', np.str_('VB')), ('dampak', np.str_('NN')), ('apa', np.str_('PR')), ('tidak', np.str_('NEG')), ('ke', np.str_('IN')), ('pasar', np.str_('NN')), ('ya', np.str_('UH')), ('mungkin', np.str_('ADV')), ('ada', np.str_('VB')), ('dampak', np.str_('NN')), ('juga', np.str_('ADV')), ('.', 'SYM')]"
