,sentence,pos_tag
1744,Oleh karena itu kebijakan ini bertujuan untuk membantu UMKM yang benar-benar terhimpit kondisi ekonomi yang tak terduga bukan untuk mereka yang masih memiliki kapasitas untuk melanjutkan usaha mereka.,"[('Oleh', 'IN'), ('karena', 'IN'), ('itu', 'PR'), ('kebijakan', 'NN'), ('ini', 'DT'), ('bertujuan', 'VB'), ('untuk', 'SC'), ('membantu', 'VB'), ('UMKM', 'NNP'), ('yang', 'PR'), ('benar-benar', 'ADV'), ('terhimpit', 'VB'), ('kondisi', 'NN'), ('ekonomi', 'NN'), ('yang', 'PR'), ('tak', 'NEG'), ('terduga', 'VB'), ('bukan', 'NEG'), ('untuk', 'IN'), ('mereka', 'PR'), ('yang', 'PR'), ('masih', 'ADV'), ('memiliki', 'VB'), ('kapasitas', 'NN'), ('untuk', 'SC'), ('melanjutkan', 'VB'), ('usaha', 'NN'), ('mereka', 'PR'), ('.', 'SYM')]"
1745,Kebijakan ini berpotensi membantu sekitar 1 juta UMKM di Indonesia.,"[('Kebijakan', 'NN'), ('ini', 'DT'), ('berpotensi', 'VB'), ('membantu', 'VB'), ('sekitar', 'ADV'), ('1', 'NUM'), ('juta', 'NUM'), ('UMKM', 'NNP'), ('di', 'IN'), ('Indonesia', 'NNP'), ('.', 'SYM')]"
1746,Rata-rata jumlah utang yang dihapus berkisar antara Rp 300 juta hingga Rp 500 juta per UMKM tergantung pada status badan usaha atau perorangan.,"[('Rata-rata', 'JJ'), ('jumlah', 'NN'), ('utang', 'NN'), ('yang', 'PR'), ('dihapus', 'VB'), ('berkisar', 'VB'), ('antara', 'IN'), ('Rp', 'SYM'), ('300', 'NUM'), ('juta', 'NUM'), ('hingga', 'IN'), ('Rp', 'SYM'), ('500', 'NUM'), ('juta', 'NUM'), ('per', 'IN'), ('UMKM', 'NNP'), ('tergantung', 'VB'), ('pada', 'IN'), ('status', 'NN'), ('badan', 'NN'), ('usaha', 'NN'), ('atau', 'CC'), ('perorangan', 'NN'), ('.', 'SYM')]"
1747,Dengan estimasi total penghapusan piutang mencapai sekitar Rp 10 triliun pemerintah berharap kebijakan ini dapat meringankan beban UMKM yang telah lama terjerat utang sekaligus memberi kesempatan kepada mereka untuk memulai kembali usaha mereka tanpa beban finansial yang menghambat.,"[('Dengan', 'IN'), ('estimasi', 'NN'), ('total', 'NN'), ('penghapusan', 'NN'), ('piutang', 'NN'), ('mencapai', 'VB'), ('sekitar', 'ADV'), ('Rp', 'SYM'), ('10', 'NUM'), ('triliun', 'NUM'), ('pemerintah', 'NN'), ('berharap', 'VB'), ('kebijakan', 'NN'), ('ini', 'DT'), ('dapat', 'ADV'), ('meringankan', 'VB'), ('beban', 'NN'), ('UMKM', 'NNP'), ('yang', 'PR'), ('telah', 'ADV'), ('lama', 'JJ'), ('terjerat', 'VB'), ('utang', 'NN'), ('sekaligus', 'ADV'), ('memberi', 'VB'), ('kesempatan', 'NN'), ('kepada', 'IN'), ('mereka', 'PR'), ('untuk', 'SC'), ('memulai', 'VB'), ('kembali', 'VB'), ('usaha', 'NN'), ('mereka', 'PR'), ('tanpa', 'IN'), ('beban', 'NN'), ('finansial', 'JJ'), ('yang', 'PR'), ('menghambat', 'VB'), ('.', 'SYM')]"
1748,Penghapusan utang ini bukan hanya sekadar langkah ekonomi tetapi juga bagian dari upaya pemerintah untuk mendukung sektor UMKM sebagai salah satu pilar penting perekonomian Indonesia.,"[('Penghapusan', 'NN'), ('utang', 'NN'), ('ini', 'DT'), ('bukan', 'NEG'), ('hanya', 'ADV'), ('sekadar', 'ADV'), ('langkah', 'NN'), ('ekonomi', 'NN'), ('tetapi', 'CC'), ('juga', 'ADV'), ('bagian', 'NN'), ('dari', 'IN'), ('upaya', 'NN'), ('pemerintah', 'NN'), ('untuk', 'SC'), ('mendukung', 'VB'), ('sektor', 'NN'), ('UMKM', 'NNP'), ('sebagai', 'IN'), ('salah', 'JJ'), ('satu', 'NUM'), ('pilar', 'NN'), ('penting', 'JJ'), ('perekonomian', 'NN'), ('Indonesia', 'NNP'), ('.', 'SYM')]"
1749,Prabowo Subianto mengungkapkan bahwa dengan kebijakan ini pemerintah berharap para petani nelayan dan pelaku UMKM lainnya dapat melanjutkan usaha mereka tanpa beban utang serta lebih berdaya guna bagi bangsa dan negara.,"[('Prabowo', 'NNP'), ('Subianto', 'NNP'), ('mengungkapkan', 'VB'), ('bahwa', 'SC'), ('dengan', 'IN'), ('kebijakan', 'NN'), ('ini', 'DT'), ('pemerintah', 'NN'), ('berharap', 'VB'), ('para', 'DT'), ('petani', 'NN'), ('nelayan', 'NN'), ('dan', 'CC'), ('pelaku', 'NN'), ('UMKM', 'NNP'), ('lain', 'JJ'), ('nya', 'DT'), ('dapat', 'ADV'), ('melanjutkan', 'VB'), ('usaha', 'NN'), ('mereka', 'PR'), ('tanpa', 'IN'), ('beban', 'NN'), ('utang', 'NN'), ('serta', 'CC'), ('lebih', 'ADV'), ('berdaya', 'VB'), ('guna', 'SC'), ('bagi', 'IN'), ('bangsa', 'NN'), ('dan', 'CC'), ('negara', 'NN'), ('.', 'SYM')]"
1750,UMKM khususnya yang bergerak di sektor pangan memainkan peran vital dalam ketahanan pangan nasional.,"[('UMKM', 'NNP'), ('khususnya', 'ADV'), ('yang', 'PR'), ('bergerak', 'VB'), ('di', 'IN'), ('sektor', 'NN'), ('pangan', 'NN'), ('memainkan', 'VB'), ('peran', 'NN'), ('vital', 'NN'), ('dalam', 'IN'), ('ketahanan', 'NN'), ('pangan', 'NN'), ('nasional', 'JJ'), ('.', 'SYM')]"
1751,Dengan kebijakan ini pemerintah berharap para produsen pangan ini dapat bekerja dengan lebih tenang dan yakin serta mendapat penghargaan yang layak dari masyarakat atas kontribusinya terhadap kehidupan bangsa.,"[('Dengan', 'IN'), ('kebijakan', 'NN'), ('ini', 'DT'), ('pemerintah', 'NN'), ('berharap', 'VB'), ('para', 'DT'), ('produsen', 'NN'), ('pangan', 'NN'), ('ini', 'DT'), ('dapat', 'ADV'), ('bekerja', 'VB'), ('dengan', 'IN'), ('lebih', 'ADV'), ('tenang', 'JJ'), ('dan', 'CC'), ('yakin', 'JJ'), ('serta', 'CC'), ('mendapat', 'VB'), ('penghargaan', 'NN'), ('yang', 'PR'), ('layak', 'JJ'), ('dari', 'IN'), ('masyarakat', 'NN'), ('atas', 'IN'), ('kontribusi', 'NN'), ('nya', 'PR'), ('terhadap', 'IN'), ('kehidupan', 'NN'), ('bangsa', 'NN'), ('.', 'SYM')]"
1752,Proses penghapusan utang akan segera dilaksanakan setelah PP Nomor 47 Tahun 2024 diterbitkan.,"[('Proses', 'NN'), ('penghapusan', 'NN'), ('utang', 'NN'), ('akan', 'ADV'), ('segera', 'ADV'), ('dilaksanakan', 'VB'), ('setelah', 'SC'), ('PP', 'NNP'), ('Nomor', 'NNP'), ('47', 'NUM'), ('Tahun', 'NNP'), ('2024', 'NUM'), ('diterbitkan', 'VB'), ('.', 'SYM')]"
1753,Kementerian terkait bersama bank Himbara akan melakukan verifikasi dan detailisasi terhadap daftar UMKM yang memenuhi syarat.,"[('Kementerian', 'NNP'), ('terkait', 'VB'), ('bersama', 'IN'), ('bank', 'NN'), ('Himbara', 'NNP'), ('akan', 'ADV'), ('melakukan', 'VB'), ('verifikasi', 'NN'), ('dan', 'CC'), ('detailisasi', 'NN'), ('terhadap', 'IN'), ('daftar', 'NN'), ('UMKM', 'NNP'), ('yang', 'PR'), ('memenuhi', 'VB'), ('syarat', 'NN'), ('.', 'SYM')]"
1754,Hal ini dilakukan untuk memastikan bahwa hanya UMKM yang benar-benar layak yang mendapatkan penghapusan piutang sekaligus memberi peluang bagi mereka untuk mengajukan pinjaman kembali untuk melanjutkan usaha mereka.,"[('Hal', 'NN'), ('ini', 'DT'), ('dilakukan', 'VB'), ('untuk', 'SC'), ('memastikan', 'VB'), ('bahwa', 'SC'), ('hanya', 'ADV'), ('UMKM', 'NNP'), ('yang', 'PR'), ('benar-benar', 'ADV'), ('layak', 'JJ'), ('yang', 'PR'), ('mendapatkan', 'VB'), ('penghapusan', 'NN'), ('piutang', 'NN'), ('sekaligus', 'ADV'), ('memberi', 'VB'), ('peluang', 'NN'), ('bagi', 'IN'), ('mereka', 'PR'), ('untuk', 'SC'), ('mengajukan', 'VB'), ('pinjaman', 'NN'), ('kembali', 'VB'), ('untuk', 'SC'), ('melanjutkan', 'VB'), ('usaha', 'NN'), ('mereka', 'PR'), ('.', 'SYM')]"
1755,Proses ini tidak akan melibatkan Anggaran Pendapatan dan Belanja Negara APBN sehingga penghapusan utang ini tidak membebani keuangan negara.,"[('Proses', 'NN'), ('ini', 'DT'), ('tidak', 'NEG'), ('akan', 'ADV'), ('melibatkan', 'VB'), ('Anggaran', 'NNP'), ('Pendapatan', 'NNP'), ('dan', 'CC'), ('Belanja', 'NNP'), ('Negara', 'NNP'), ('APBN', 'NNP'), ('sehingga', 'SC'), ('penghapusan', 'NN'), ('utang', 'NN'), ('ini', 'DT'), ('tidak', 'NEG'), ('membebani', 'VB'), ('keuangan', 'NN'), ('negara', 'NN'), ('.', 'SYM')]"
1756,Dengan adanya kebijakan ini pemerintah berharap agar seluruh petani nelayan dan UMKM di seluruh Indonesia dapat kembali bersemangat dalam menjalankan usahanya.,"[('Dengan', 'IN'), ('ada', 'NN'), ('nya', 'DT'), ('kebijakan', 'NN'), ('ini', 'DT'), ('pemerintah', 'NN'), ('berharap', 'VB'), ('agar', 'SC'), ('seluruh', 'DT'), ('petani', 'NN'), ('nelayan', 'NN'), ('dan', 'CC'), ('UMKM', 'NNP'), ('di', 'IN'), ('seluruh', 'DT'), ('Indonesia', 'NNP'), ('dapat', 'ADV'), ('kembali', 'VB'), ('bersemangat', 'VB'), ('dalam', 'IN'), ('menjalankan', 'VB'), ('usaha', 'NN'), ('nya', 'PR'), ('.', 'SYM')]"
1757,Prabowo berharap penghapusan utang ini dapat mengurangi kesulitan finansial yang selama ini menghambat mereka dan memberi ruang bagi mereka untuk berkembang.,"[('Prabowo', 'NNP'), ('berharap', 'VB'), ('penghapusan', 'NN'), ('utang', 'NN'), ('ini', 'DT'), ('dapat', 'ADV'), ('mengurangi', 'VB'), ('kesulitan', 'NN'), ('finansial', 'JJ'), ('yang', 'PR'), ('selama', 'IN'), ('ini', 'PR'), ('menghambat', 'VB'), ('mereka', 'PR'), ('dan', 'CC'), ('memberi', 'VB'), ('ruang', 'NN'), ('bagi', 'IN'), ('mereka', 'PR'), ('untuk', 'SC'), ('berkembang', 'VB'), ('.', 'SYM')]"
1758,Dalam pandangan Prabowo para pelaku UMKM adalah ujung tombak perekonomian Indonesia yang harus diberdayakan agar dapat terus berkontribusi untuk kesejahteraan bangsa.,"[('Dalam', 'IN'), ('pandangan', 'NN'), ('Prabowo', 'NNP'), ('para', 'DT'), ('pelaku', 'NN'), ('UMKM', 'NNP'), ('adalah', 'ADV'), ('ujung', 'NN'), ('tombak', 'VB'), ('perekonomian', 'NN'), ('Indonesia', 'NNP'), ('yang', 'PR'), ('harus', 'ADV'), ('diberdayakan', 'VB'), ('agar', 'SC'), ('dapat', 'ADV'), ('terus', 'ADV'), ('berkontribusi', 'VB'), ('untuk', 'SC'), ('kesejahteraan', 'NN'), ('bangsa', 'NN'), ('.', 'SYM')]"
1759,Secara keseluruhan kebijakan penghapusan utang macet ini diharapkan dapat menciptakan iklim ekonomi yang lebih stabil bagi UMKM yang terdampak serta membuka jalan bagi mereka untuk bangkit dan berkembang kembali.,"[('Secara', 'IN'), ('keseluruhan', 'NN'), ('kebijakan', 'NN'), ('penghapusan', 'NN'), ('utang', 'NN'), ('macet', 'NN'), ('ini', 'DT'), ('diharapkan', 'VB'), ('dapat', 'ADV'), ('menciptakan', 'VB'), ('iklim', 'NN'), ('ekonomi', 'NN'), ('yang', 'PR'), ('lebih', 'ADV'), ('stabil', 'JJ'), ('bagi', 'IN'), ('UMKM', 'NNP'), ('yang', 'PR'), ('terdampak', 'VB'), ('serta', 'CC'), ('membuka', 'VB'), ('jalan', 'NN'), ('bagi', 'IN'), ('mereka', 'PR'), ('untuk', 'SC'), ('bangkit', 'VB'), ('dan', 'CC'), ('berkembang', 'VB'), ('kembali', 'VB'), ('.', 'SYM')]"
1760,Momen Prabowo Subianto Rindu Tanah Air Setelah 10 Hari Kunjungan Kerja Luar Negeri,"[('Momen', 'NN'), ('Prabowo', 'NNP'), ('Subianto', 'NNP'), ('Rindu', 'NNP'), ('Tanah', 'NN'), ('Air', 'NNP'), ('Setelah', 'SC'), ('10', 'NUM'), ('Hari', 'NNP'), ('Kunjungan', 'NNP'), ('Kerja', 'NNP'), ('Luar', 'NNP'), ('Negeri', 'NNP')]"
1761,Presiden Prabowo Subianto mengungkapkan kerinduannya terhadap Indonesia dan menyatakan keinginan untuk segera pulang ke Tanah Air.,"[('Presiden', 'NN'), ('Prabowo', 'NNP'), ('Subianto', 'NNP'), ('mengungkapkan', 'VB'), ('kerinduan', 'NN'), ('nya', 'PR'), ('terhadap', 'IN'), ('Indonesia', 'NNP'), ('dan', 'CC'), ('menyatakan', 'VB'), ('keinginan', 'NN'), ('untuk', 'SC'), ('segera', 'ADV'), ('pulang', 'VB'), ('ke', 'IN'), ('Tanah', 'NN'), ('Air', 'NNP'), ('.', 'SYM')]"
1762,Hal ini disampaikan Prabowo pada hari ke-10 kunjungan kerjanya ke luar negeri.,"[('Hal', 'NN'), ('ini', 'DT'), ('disampaikan', 'VB'), ('Prabowo', 'NNP'), ('pada', 'IN'), ('hari', 'NN'), ('ke-10', 'JJ'), ('kunjungan', 'NN'), ('kerja', 'NN'), ('nya', 'PR'), ('ke', 'IN'), ('luar', 'NN'), ('negeri', 'NN'), ('.', 'SYM')]"
1763,Saya ingin segera pulang sebetulnya ujar Prabowo seperti dikutip dari keterangan Tim Media Prabowo Senin 18/11/2024.,"[('Saya', 'PR'), ('ingin', 'ADV'), ('segera', 'ADV'), ('pulang', 'VB'), ('sebetulnya', 'ADV'), ('ujar', 'VB'), ('Prabowo', 'NNP'), ('seperti', 'SC'), ('dikutip', 'VB'), ('dari', 'IN'), ('keterangan', 'NN'), ('Tim', 'NNP'), ('Media', 'NNP'), ('Prabowo', 'NNP'), ('Senin', 'NNP'), ('18/11/2024', 'NUM'), ('.', 'SYM')]"
1764,Prabowo menjelaskan bahwa fokus utamanya sebagai Presiden di awal tahun adalah untuk memperbaiki ekonomi domestik Indonesia.,"[('Prabowo', 'NNP'), ('menjelaskan', 'VB'), ('bahwa', 'SC'), ('fokus', 'NN'), ('utama', 'JJ'), ('nya', 'DT'), ('sebagai', 'IN'), ('Presiden', 'NNP'), ('di', 'IN'), ('awal', 'NN'), ('tahun', 'NN'), ('adalah', 'ADV'), ('untuk', 'SC'), ('memperbaiki', 'VB'), ('ekonomi', 'NN'), ('domestik', 'JJ'), ('Indonesia', 'NNP'), ('.', 'SYM')]"
1765,Tentunya saya fokus sebetulnya bulan-bulan pertama tahun-tahun pertama fokus memperbaiki ekonomi dalam negeri domestik tuturnya.,"[('Tentunya', 'ADV'), ('saya', 'PR'), ('fokus', 'NN'), ('sebetulnya', 'ADV'), ('bulan-bulan', 'NN'), ('pertama', 'JJ'), ('tahun-tahun', 'NN'), ('pertama', 'JJ'), ('fokus', 'NN'), ('memperbaiki', 'VB'), ('ekonomi', 'NN'), ('dalam', 'NN'), ('negeri', 'NN'), ('domestik', 'JJ'), ('tutur', 'NN'), ('nya', 'PR'), ('.', 'SYM')]"
1766,Sejak memulai perjalanan luar negeri pada 8 November Prabowo telah mengunjungi beberapa negara dimulai dari China kemudian Amerika Serikat pada 11 November dilanjutkan ke Peru pada 14 November dan saat ini berada di Brasil.,"[('Sejak', 'SC'), ('memulai', 'VB'), ('perjalanan', 'NN'), ('luar', 'NN'), ('negeri', 'NN'), ('pada', 'IN'), ('8', 'NUM'), ('November', 'NNP'), ('Prabowo', 'NNP'), ('telah', 'ADV'), ('mengunjungi', 'VB'), ('beberapa', 'DT'), ('negara', 'NN'), ('dimulai', 'VB'), ('dari', 'IN'), ('China', 'NNP'), ('kemudian', 'ADV'), ('Amerika', 'NNP'), ('Serikat', 'NNP'), ('pada', 'IN'), ('11', 'NUM'), ('November', 'NNP'), ('dilanjutkan', 'VB'), ('ke', 'IN'), ('Peru', 'NNP'), ('pada', 'IN'), ('14', 'NUM'), ('November', 'NNP'), ('dan', 'CC'), ('saat', 'SC'), ('ini', 'PR'), ('berada', 'VB'), ('di', 'IN'), ('Brasil', 'NNP'), ('.', 'SYM')]"
1767,Setelah dari Brasil Prabowo berencana melanjutkan kunjungan kerjanya ke London Inggris.,"[('Setelah', 'SC'), ('dari', 'IN'), ('Brasil', 'NNP'), ('Prabowo', 'NNP'), ('berencana', 'VB'), ('melanjutkan', 'VB'), ('kunjungan', 'NN'), ('kerja', 'NN'), ('nya', 'PR'), ('ke', 'IN'), ('London', 'NNP'), ('Inggris', 'NNP'), ('.', 'SYM')]"
1768,Prabowo juga menyatakan niatnya untuk mampir ke Timur Tengah dalam perjalanan pulang ke Indonesia.,"[('Prabowo', 'NNP'), ('juga', 'ADV'), ('menyatakan', 'VB'), ('niat', 'NN'), ('nya', 'PR'), ('untuk', 'IN'), ('mampir', 'NN'), ('ke', 'IN'), ('Timur', 'NNP'), ('Tengah', 'NNP'), ('dalam', 'IN'), ('perjalanan', 'NN'), ('pulang', 'VB'), ('ke', 'IN'), ('Indonesia', 'NNP'), ('.', 'SYM')]"
1769,Nanti pulang dari sini saya akan ke Inggris untuk ketemu bicara masalah ekonomi juga.,"[('Nanti', 'VB'), ('pulang', 'VB'), ('dari', 'IN'), ('sini', 'PR'), ('saya', 'PR'), ('akan', 'ADV'), ('ke', 'IN'), ('Inggris', 'NNP'), ('untuk', 'SC'), ('ketemu', 'VB'), ('bicara', 'VB'), ('masalah', 'NN'), ('ekonomi', 'NN'), ('juga', 'ADV'), ('.', 'SYM')]"
1770,Kemungkinan kita bisa narik investasi dan dari situ juga saya berusaha untuk mampir ke Timur Tengah.,"[('Kemungkinan', 'NN'), ('kita', 'PR'), ('bisa', 'ADV'), ('narik', 'NN'), ('investasi', 'NN'), ('dan', 'CC'), ('dari', 'IN'), ('situ', 'PR'), ('juga', 'ADV'), ('saya', 'PR'), ('berusaha', 'VB'), ('untuk', 'SC'), ('mampir', 'NN'), ('ke', 'IN'), ('Timur', 'NNP'), ('Tengah', 'NNP'), ('.', 'SYM')]"
1771,Hanya kita lihat apakah tanggalnya cocok imbuh Prabowo.,"[('Hanya', 'ADV'), ('kita', 'PR'), ('lihat', 'VB'), ('apakah', 'NN'), ('tanggal', 'NN'), ('nya', 'PR'), ('cocok', 'JJ'), ('imbuh', 'NN'), ('Prabowo', 'NNP'), ('.', 'SYM')]"
1772,Tantangan dan Peluang RI Kejar Target Pertumbuhan Ekonomi 8 Persen,"[('Tantangan', 'NN'), ('dan', 'CC'), ('Peluang', 'NNP'), ('RI', 'NNP'), ('Kejar', 'NNP'), ('Target', 'NNP'), ('Pertumbuhan', 'NNP'), ('Ekonomi', 'NNP'), ('8', 'NUM'), ('Persen', 'NNP')]"
1773,Target Presiden Prabowo Subianto untuk pertumbuhan ekonomi 8 persen nampaknya tidak mudah diraih.,"[('Target', 'NN'), ('Presiden', 'NNP'), ('Prabowo', 'NNP'), ('Subianto', 'NNP'), ('untuk', 'SC'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('8', 'NUM'), ('persen', 'NUM'), ('nampaknya', 'NN'), ('tidak', 'NEG'), ('mudah', 'JJ'), ('diraih', 'VB'), ('.', 'SYM')]"
1774,Ada tantangan dan peluang dalam prosesnya.,"[('Ada', 'VB'), ('tantangan', 'NN'), ('dan', 'CC'), ('peluang', 'NN'), ('dalam', 'IN'), ('proses', 'NN'), ('nya', 'DT'), ('.', 'SYM')]"
1775,Ekonom Core Indonesia Yusuf Rendy Manilet mengatakan target pertumbuhan ekonomi sebesar 8 persen bisa dicapai secara bertahap dalam 5 tahun ke depan.,"[('Ekonom', 'NNP'), ('Core', 'NNP'), ('Indonesia', 'NNP'), ('Yusuf', 'NNP'), ('Rendy', 'NNP'), ('Manilet', 'NNP'), ('mengatakan', 'VB'), ('target', 'NN'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('sebesar', 'NN'), ('8', 'NUM'), ('persen', 'NUM'), ('bisa', 'ADV'), ('dicapai', 'VB'), ('secara', 'IN'), ('bertahap', 'VB'), ('dalam', 'IN'), ('5', 'NUM'), ('tahun', 'NN'), ('ke', 'IN'), ('depan', 'ADV'), ('.', 'SYM')]"
1776,Meski begitu terdapat sejumlah tantangan yang akan dihadapi untuk mencapai target tersebut yaitu sebagai berikut.,"[('Meski', 'SC'), ('begitu', 'PR'), ('terdapat', 'VB'), ('sejumlah', 'NUM'), ('tantangan', 'NN'), ('yang', 'PR'), ('akan', 'ADV'), ('dihadapi', 'VB'), ('untuk', 'SC'), ('mencapai', 'VB'), ('target', 'NN'), ('tersebut', 'DT'), ('yaitu', 'SC'), ('sebagai', 'IN'), ('berikut', 'VB'), ('.', 'SYM')]"
1777,Dokumen BPJT Dampak APBN terhadap kegiatan ekonomi masyarakat adalah meningkatkan pertumbuhan ekonomi.,"[('Dokumen', 'NNP'), ('BPJT', 'NNP'), ('Dampak', 'NNP'), ('APBN', 'NNP'), ('terhadap', 'IN'), ('kegiatan', 'NN'), ('ekonomi', 'NN'), ('masyarakat', 'NN'), ('adalah', 'ADV'), ('meningkatkan', 'VB'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('.', 'SYM')]"
1778,Berikutnya dampak APBN terhadap kegiatan ekonomi masyarakat yakni membuka lapangan pekerjaan ketiga pengaruh APBN terhadap perekonomian Indonesia adalah stabilitas keuangan dan investasi.,"[('Berikutnya', 'ADV'), ('dampak', 'NN'), ('APBN', 'NNP'), ('terhadap', 'IN'), ('kegiatan', 'NN'), ('ekonomi', 'NN'), ('masyarakat', 'NN'), ('yakni', 'SC'), ('membuka', 'VB'), ('lapangan', 'NN'), ('pekerjaan', 'NN'), ('ketiga', 'JJ'), ('pengaruh', 'NN'), ('APBN', 'NNP'), ('terhadap', 'IN'), ('perekonomian', 'NN'), ('Indonesia', 'NNP'), ('adalah', 'ADV'), ('stabilitas', 'NN'), ('keuangan', 'NN'), ('dan', 'CC'), ('investasi', 'NN'), ('.', 'SYM')]"
1779,Saat ini pertumbuhan ekonomi tengah mengalami perlambatan.,"[('Saat', 'SC'), ('ini', 'PR'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('tengah', 'ADV'), ('mengalami', 'VB'), ('perlambatan', 'NN'), ('.', 'SYM')]"
1780,Hal ini terlihat dari pertumbuhan ekonomi Indonesia yang turun tiap kuartal selama 2024.,"[('Hal', 'NN'), ('ini', 'DT'), ('terlihat', 'VB'), ('dari', 'IN'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('Indonesia', 'NNP'), ('yang', 'PR'), ('turun', 'VB'), ('tiap', 'NUM'), ('kuartal', 'NN'), ('selama', 'IN'), ('2024', 'NUM'), ('.', 'SYM')]"
1781,Berdasarkan data Badan Pusat Statistik BPS pertumbuhan ekonomi selama tahun 2024 dari kuartal I sampai kuartal III sebesar masing-masing 511 persen 505 persen dan 495 persen.,"[('Berdasarkan', 'VB'), ('data', 'NN'), ('Badan', 'NNP'), ('Pusat', 'NNP'), ('Statistik', 'NNP'), ('BPS', 'NNP'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('selama', 'IN'), ('tahun', 'NN'), ('2024', 'NUM'), ('dari', 'IN'), ('kuartal', 'NN'), ('I', 'NNP'), ('sampai', 'IN'), ('kuartal', 'NN'), ('III', 'NNP'), ('sebesar', 'NN'), ('masing-masing', 'PR'), ('511', 'NUM'), ('persen', 'NUM'), ('505', 'NUM'), ('persen', 'NUM'), ('dan', 'CC'), ('495', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
1782,Kalau kita melihat pertumbuhan ekonomi secara tahunan mulai dari triwulan pertama hingga triwulan ketiga maka kita melihat pola perlambatan pertumbuhan di tiap triwulan tersebut ujarnya saat dihubungi Selasa 5/11/2024.,"[('Kalau', 'SC'), ('kita', 'PR'), ('melihat', 'VB'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('secara', 'IN'), ('tahunan', 'NN'), ('mulai', 'VB'), ('dari', 'IN'), ('triwulan', 'NN'), ('pertama', 'JJ'), ('hingga', 'IN'), ('triwulan', 'NN'), ('ketiga', 'JJ'), ('maka', 'SC'), ('kita', 'PR'), ('melihat', 'VB'), ('pola', 'NN'), ('perlambatan', 'NN'), ('pertumbuhan', 'NN'), ('di', 'IN'), ('tiap', 'NUM'), ('triwulan', 'NN'), ('tersebut', 'DT'), ('ujar', 'VB'), ('nya', 'PR'), ('saat', 'SC'), ('dihubungi', 'VB'), ('Selasa', 'NNP'), ('5/11/2024', 'NUM'), ('.', 'SYM')]"
1783,Terkontraksinya pertumbuhan ekonomi pada kuartal III 2024 diiringi oleh konsumsi rumah tangga yang turun secara kuartalan maupun tahunan karena faktor musiman.,"[('Terkontraksi', 'NN'), ('nya', 'DT'), ('pertumbuhan', 'NN'), ('ekonomi', 'NN'), ('pada', 'IN'), ('kuartal', 'NN'), ('III', 'NNP'), ('2024', 'NUM'), ('diiringi', 'VB'), ('oleh', 'IN'), ('konsumsi', 'NN'), ('rumah', 'NN'), ('tangga', 'NN'), ('yang', 'PR'), ('turun', 'VB'), ('secara', 'IN'), ('kuartalan', 'NN'), ('maupun', 'CC'), ('tahunan', 'NN'), ('karena', 'SC'), ('faktor', 'NN'), ('musiman', 'NN'), ('.', 'SYM')]"
1784,Adapun konsumsi rumah tangga pada kuartal III 2024 sebesar 491 persen turun dibanding kuartal sebelumnya yang sebesar 493 persen maupun tahun sebelumnya yang mencapai 506 persen.,"[('Adapun', 'IN'), ('konsumsi', 'NN'), ('rumah', 'NN'), ('tangga', 'NN'), ('pada', 'IN'), ('kuartal', 'NN'), ('III', 'NNP'), ('2024', 'NUM'), ('sebesar', 'NN'), ('491', 'NUM'), ('persen', 'NUM'), ('turun', 'VB'), ('dibanding', 'VB'), ('kuartal', 'NN'), ('sebelumnya', 'JJ'), ('yang', 'PR'), ('sebesar', 'NN'), ('493', 'NUM'), ('persen', 'NUM'), ('maupun', 'CC'), ('tahun', 'NN'), ('sebelumnya', 'JJ'), ('yang', 'PR'), ('mencapai', 'VB'), ('506', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
1785,Terlebih pada tahun ini juga sempat terjadi deflasi selama lima bulan berturut-turut yakni pada Mei sampai September.,"[('Terlebih', 'JJ'), ('pada', 'IN'), ('tahun', 'NN'), ('ini', 'DT'), ('juga', 'ADV'), ('sempat', 'ADV'), ('terjadi', 'VB'), ('deflasi', 'NN'), ('selama', 'IN'), ('lima', 'NUM'), ('bulan', 'NN'), ('berturut-turut', 'VB'), ('yakni', 'SC'), ('pada', 'IN'), ('Mei', 'NNP'), ('sampai', 'IN'), ('September', 'NNP'), ('.', 'SYM')]"
1786,Secara berurutan deflasi Mei sampai September 2024 sebesar 003 persen 008 persen 018 persen 018 persen 003 persem dan 012 persen.,"[('Secara', 'IN'), ('berurutan', 'VB'), ('deflasi', 'NN'), ('Mei', 'NNP'), ('sampai', 'IN'), ('September', 'NNP'), ('2024', 'NUM'), ('sebesar', 'NN'), ('003', 'NUM'), ('persen', 'NUM'), ('008', 'NUM'), ('persen', 'NUM'), ('018', 'NUM'), ('persen', 'NUM'), ('018', 'NUM'), ('persen', 'NUM'), ('003', 'NUM'), ('persem', 'NN'), ('dan', 'CC'), ('012', 'NUM'), ('persen', 'NUM'), ('.', 'SYM')]"
